sample_id,theta_delta_rad,omega_rad_s,alpha_rad_s2
matlab_0304,0.51475730467002556,-0.51317339742120704,-0.23041728163243694
matlab_0305,0.5061728169709927,-0.51694090555689509,-0.22169773879747801
matlab_0306,0.49752674462853913,-0.52056378719336482,-0.213061914151289
matlab_0307,0.48882148651162877,-0.52404342760072775,-0.20450856501187689
matlab_0308,0.48005941858455498,-0.52738118944619661,-0.19603622435130419
matlab_0309,0.47124289431408989,-0.53057840918490862,-0.18764321626782388
matlab_0310,0.4623742451346719,-0.53363639370267724,-0.17932767074441958
matlab_0311,0.45345578096752853,-0.53655641719876657,-0.17108753769391793
matlab_0312,0.4444897907898368,-0.5393397182968438,-0.16292060029615937
matlab_0313,0.4354785432502149,-0.54198749737238439,-0.15482448763738357
matlab_0314,0.42642428732703092,-0.54450091408501489,-0.14679668666606846
matlab_0315,0.41732925302621299,-0.54688108510454503,-0.13883455348298612
matlab_0316,0.40819565211541858,-0.54912908201976229,-0.1309353239862775
matlab_0317,0.39902567889160839,-0.55124592941942918,-0.12309612389492511
matlab_0318,0.38982151097924039,-0.55323260313533529,-0.1153139781761805
matlab_0319,0.38058531015646185,-0.55509002863769441,-0.10758581990431734
matlab_0320,0.37131922320684091,-0.55681907957364962,-0.099908498579573374
matlab_0321,0.36202538279432533,-0.55842057644013521,-0.09227878793735958
matlab_0322,0.35270590835925625,-0.55989528538285971,-0.084693393278777909
matlab_0323,0.34336290703340416,-0.5612439171136977,-0.077148958354250521
matlab_0324,0.33399847457210968,-0.56246712593930537,-0.069642071832636848
matlab_0325,0.32461469630173606,-0.56356550889433121,-0.062169273388642414
matlab_0326,0.31521364808073599,-0.56453960497313171,-0.054727059441624613
matlab_0327,0.30579739727274496,-0.56538989445445864,-0.047311888579101104
matlab_0328,0.29636800373018629,-0.56611679831414341,-0.039920186698387407
matlab_0329,0.28692752078696532,-0.5667206777213607,-0.032548351899848671
matlab_0330,0.27747799625888797,-0.56720183361460563,-0.025192759165267684
matlab_0331,0.26802147345050681,-0.56756050635408861,-0.017849764854815722
matlab_0332,0.2585599921671427,-0.56779687544779955,-0.010515711056079222
matlab_0333,0.24909558973087259,-0.56791105934905362,-0.0031869298185567617
matlab_0334,0.23963030199931018,-0.56790311532389148,0.0041402526929980666
matlab_0335,0.23016616438601906,-0.56777303938725643,0.011469512093047396
matlab_0336,0.22070521288142281,-0.56752076630742876,0.018804521684228633
matlab_0337,0.2112494850730724,-0.56714616967875708,0.026148948347490656
matlab_0338,0.20180102116412657,-0.56664906206327237,0.033506448380080121
matlab_0339,0.19236186498889279,-0.56602919520233941,0.040880663248032738
matlab_0340,0.18293406502424359,-0.56528626030004026,0.048275215219791112
matlab_0341,0.17351967539569907,-0.5644198883805549,0.055693702847526942
matlab_0342,0.16412075687691419,-0.5634296507223564,0.063139696262712333
matlab_0343,0.15473937788126951,-0.56231505937258985,0.070616732252447176
matlab_0344,0.14537761544419114,-0.56107556774557643,0.078128309083044828
matlab_0345,0.13603755619476571,-0.55971057130992607,0.085677881037391518
matlab_0346,0.12672129731512932,-0.55821940836931483,0.093268852632668223
matlab_0347,0.11743094748602445,-0.55660136094252455,0.10090457248514863
matlab_0348,0.10816862781682107,-0.5548556557489116,0.10858832678900167
matlab_0349,0.098936472758186678,-0.55298146530600234,0.11632333237634243
matlab_0350,0.089736630995480793,-0.55097790914647038,0.1241127293262211
matlab_0351,0.080571266320815849,-0.54884405516227808,0.13195957309083409
matlab_0352,0.071442558481600971,-0.54657892108428441,0.13986682610803072
matlab_0353,0.062352704003233617,-0.54418147610613521,0.14783734887017883
matlab_0354,0.053303916983461153,-0.54165064266173601,0.15587389042070321
matlab_0355,0.044298429855770705,-0.53898529836607489,0.16397907825114508
matlab_0356,0.035338494118998753,-0.53618427812959957,0.17215540757344666
matlab_0357,0.026426381030183022,-0.53324637645676065,0.18040522994439107
matlab_0358,0.017564382257493683,-0.53017034993968704,0.18873074122176853
matlab_0359,0.0087548104898990675,-0.52695491995828569,0.19713396883493114
matlab_0360,2.9254376698872875e-14,-0.52359877559831025,0.20561675835599963
